ID,Year_split,Year_5,Artist,Title,Style2,Cat2,NatRegion,Ave. art rating,Sentiment,colorh,colorl,colors,Colorfulness,Image URL,color1,quant1,color2,quant2,color3,quant3,color4,quant4,color5,quant5
5772874eedc2cb388006d33d,1964,1965,Sadamasa Motonaga,Sakuhin,Modern Art,Art Informel,AsiaOceania,0.09,-0.455,52.941176470588246,13.599999999999993,75.49019607843138,4.8373546489791295,https://uploads0.wikiart.org/images/sadamasa-motonaga/sakuhin-1964.jpg,#dbdbd9,79737,#fdfdfd,40346.0,#992412,12791.0,#131315,11348.0,#b69e00,10770.0
5772874eedc2cb388006d31d,1956,1955,Sadamasa Motonaga,Sakuhin (Eau),Modern Art,Art Informel,AsiaOceania,1.8,1.1999999999999995,263.99999999999994,7.042253521126777,86.07843137254902,1.3416407864998738,https://uploads4.wikiart.org/images/sadamasa-motonaga/sakuhin-eau-1956.jpg,#bec1d2,70346,#beaea1,35876.0,#84ade3,19383.0,#282520,13042.0,#b57f65,12597.0
57728789edc2cb3880076c1f,1958,1960,Giuseppe Pinot-Gallizio,Industrial Painting,Modern Art,Art Informel,Europe,0.0,-0.231,23.18181818181818,24.17582417582417,64.31372549019608,12.220167756622656,https://uploads2.wikiart.org/images/giuseppe-pinot-gallizio/industrial-painting-1958-2.jpg,#9e9ea0,62282,#c6bbb7,28611.0,#98857e,26941.0,#000000,9075.0,#595959,7438.0
57728789edc2cb3880076c2f,1959,1960,Giuseppe Pinot-Gallizio,Rotolo de pittura industriale,Modern Art,Art Informel,Europe,0.4,0.4,26.666666666666693,7.086614173228363,75.09803921568627,2.460182920028509,https://uploads1.wikiart.org/images/giuseppe-pinot-gallizio/rotolo-de-pittura-industriale-1959.jpg,#a5a4a0,53952,#c9c8c4,13615.0,#64675e,3506.0,#818584,2961.0,#46463e,2474.0
57728789edc2cb3880076c0f,1958,1960,Giuseppe Pinot-Gallizio,Industrial Painting,Modern Art,Art Informel,Europe,1.5,0.6,204.54545454545465,11.702127659574472,63.13725490196078,6.068978497243173,https://uploads2.wikiart.org/images/giuseppe-pinot-gallizio/industrial-painting-1958-1.jpg,#93928e,65481,#d4d5d7,60842.0,#63645f,35107.0,#b4b4b2,5164.0,#3d3c38,2626.0
57728789edc2cb3880076bbf,1957,1955,Giuseppe Pinot-Gallizio,Collective Operation (made in collaboration with Asger Jorn and Constant),Modern Art,Art Informel,Europe,-0.8,-1.1,11.99999999999993,2.7027027027027084,63.725490196078425,1.5,https://uploads7.wikiart.org/images/giuseppe-pinot-gallizio/collective-operation-made-in-collaboration-with-asger-jorn-and-constant-1957.jpg,#dccbaf,12827,#ccccca,9325.0,#ffffff,5887.0,#3b342a,4940.0,#b8b1a1,3574.0
57728789edc2cb3880076bdf,1958,1960,Giuseppe Pinot-Gallizio,Industrial Painting,Modern Art,Art Informel,Europe,0.18,0.273,34.285714285714306,20.28985507246375,72.94117647058825,7.517978451685,https://uploads0.wikiart.org/images/giuseppe-pinot-gallizio/industrial-painting-1958.jpg,#d1d4d9,51594,#898a8e,26709.0,#6a6a74,10312.0,#4e4c57,6121.0,#a9aaac,5355.0
57727cd6edc2cb3880e5e48b,1783,1785,Louise Elisabeth Vigee Le Brun,Queen Marie Antoinette of France,Post Renaissance Art,Rococo,Europe,1.85,1.5390000000000001,190.58823529411774,14.529914529914524,77.05882352941177,5.1613951602255765,https://uploads2.wikiart.org/images/louise-elisabeth-vigee-le-brun/queen-marie-antoinette-of-france-1783.jpg,#111312,142999,#2e2e2e,56911.0,#8b8a8f,17974.0,#3e454f,17015.0,#52534d,14850.0
57727cd3edc2cb3880e5e11b,1774,1775,Louise Elisabeth Vigee Le Brun,Anna Ivanovna Tolstaya,Post Renaissance Art,Rococo,Europe,2.1,1.4,29.09090909090909,13.692946058091287,52.74509803921569,8.946088530749066,https://uploads5.wikiart.org/images/louise-elisabeth-vigee-le-brun/anna-ivanovna-tolstaya.jpg,#3c2c1c,52047,#817044,18735.0,#514120,15476.0,#f7f4fb,11869.0,#decdaf,11334.0
57727cd5edc2cb3880e5e2eb,1792,1790,Louise Elisabeth Vigee Le Brun,Portrait of Anna Pitt as Hebe,Post Renaissance Art,Neoclassicism,Europe,1.8,2.1999999999999997,34.285714285714285,14.893617021276595,36.86274509803922,7.517978451685,https://uploads8.wikiart.org/images/louise-elisabeth-vigee-le-brun/portrait-of-anna-pitt-as-hebe-1792.jpg,#121411,64746,#33342e,47272.0,#645b3e,22793.0,#342214,16899.0,#4f2f18,7976.0
57727cd6edc2cb3880e5e43b,1789,1790,Louise Elisabeth Vigee Le Brun,Portrait of Prince Henry Lubomirski as the Genius of Fame,Post Renaissance Art,Neoclassicism,Europe,1.4,1.9,26.66666666666665,74.11764705882358,83.33333333333334,17.22128044019956,https://uploads0.wikiart.org/images/louise-elisabeth-vigee-le-brun/portrait-of-prince-henry-lubomirski-as-the-genius-of-fame-1789.jpg,#7e7f83,84782,#f4dbc7,39802.0,#544e58,36169.0,#f4caa2,19429.0,#0d1d2d,16991.0
57727cd6edc2cb3880e5e3db,1808,1810,Louise Elisabeth Vigee Le Brun,Portrait of Madame de Stael as Corinne,Post Renaissance Art,Neoclassicism,Europe,1.0,1.5,36.85714285714287,59.32203389830507,76.86274509803921,18.78596550619637,https://uploads8.wikiart.org/images/louise-elisabeth-vigee-le-brun/portrait-of-madame-de-stael-as-corinne-1808.jpg,#635c4c,231727,#898a8f,105225.0,#785340,60100.0,#8c6f51,44586.0,#a96b46,40256.0
57728a4bedc2cb3880107797,1888,1890,David Davies,A hot day,Modern Art,Impressionism,AsiaOceania,1.42,0.526,41.7391304347826,22.33009708737865,79.80392156862746,6.215504806530197,https://uploads6.wikiart.org/images/david-davies/a-hot-day-1888.jpg,#c6c4b7,173923,#c5ae8f,67594.0,#a3835d,63311.0,#a5a792,58833.0,#69503a,19975.0
577282f4edc2cb3880f958ac,1967,1965,Rene Bertholo,Deux Nuages,Modern Art,Pop Art,Europe,0.27,0.0,221.5384615384616,5.829596412556058,43.72549019607843,3.5114099732158874,https://uploads0.wikiart.org/images/rene-bertholo/deux-nuages-1967.jpg,#6f6f71,49602,#030303,20367.0,#bcbcbc,13019.0,#fafaf8,10803.0,#4a4b4d,6937.0
577282f3edc2cb3880f956a0,1966,1965,Rene Bertholo,Carta do L&#237;bano,Modern Art,Pop Art,Europe,-0.5,0.0,208.4210526315789,18.446601941747595,79.80392156862746,5.1613951602255765,https://uploads4.wikiart.org/images/rene-bertholo/carta-do-l-bano-1966.jpg,#cdcaa7,55965,#ad901b,21033.0,#97740e,10719.0,#847c34,8034.0,#c3d3d2,6994.0
577282f3edc2cb3880f9568e,1971,1970,Rene Bertholo,Arc-en-Ciel,Modern Art,Pop Art,Europe,0.64,1.029,228.0,2.6178010471204094,62.54901960784314,1.382931668593933,https://uploads0.wikiart.org/images/rene-bertholo/arc-en-ciel-1971.jpg,#e2ddc0,81015,#918883,32531.0,#917255,20502.0,#7d675c,16134.0,#b8bab5,15726.0
577282f4edc2cb3880f9589c,1971,1970,Rene Bertholo,Nuage Azagury,Modern Art,Pop Art,Europe,0.9,0.4,192.0,5.263157894736824,81.37254901960785,1.5,https://uploads2.wikiart.org/images/rene-bertholo/nuage-azagury-1971.jpg,#e8e8e8,308021,#c3c7c8,10637.0,#a09f9a,4536.0,#4b4f4e,2011.0,#727675,898.0
57727f2dedc2cb3880ed5ec7,1982,1980,Enzo Cucchi,Musica Ebbra,Modern Art,Neo-Expressionism,Europe,0.3,-1.6,31.836734693877553,59.7560975609756,32.15686274509804,26.39488586828896,https://uploads8.wikiart.org/images/enzo-cucchi/musica-ebbra-1982.jpg,#000100,36382,#1f201a,30936.0,#3c3d37,15784.0,#e7e4df,15101.0,#ead048,11580.0
57727f55edc2cb3880ed92b4,2000,2000,Enzo Cucchi,Sotto Lingua,Modern Art,Neo-Expressionism,Europe,-0.55,-0.45399999999999996,49.512195121951216,100.0,48.235294117647065,68.57428453873945,https://uploads8.wikiart.org/images/enzo-cucchi/sotto-lingua-2000.jpg,#f7c800,85771,#fbd87a,21357.0,#fdb400,9801.0,#ebb76b,3898.0,#cf9a64,1795.0
57728a67edc2cb388010f875,1600,1600,Francisco Pacheco,San Joaqu&#237;n y Santa Ana,Post Renaissance Art,Baroque,Europe,0.83,1.75,240.0,3.2258064516129035,12.15686274509804,0.6,https://uploads7.wikiart.org/images/francisco-pacheco/san-joaqu-n-y-santa-ana-1600.jpg,#222224,56015,#43474a,10806.0,#3e342b,7288.0,#717672,5381.0,#5e5036,2532.0
57728a68edc2cb388010f905,1615,1615,Francisco Pacheco,The Supper with Christ and the Angels,Post Renaissance Art,Baroque,Europe,1.31,2.002,32.72727272727273,68.75,6.2745098039215685,5.916924876994806,https://uploads3.wikiart.org/images/francisco-pacheco/the-supper-with-christ-and-the-angels-1615.jpg,#0d0c07,53347,#2d1c15,36085.0,#4e2d24,20629.0,#5f4b42,8605.0,#744533,5987.0
57727da7edc2cb3880e86aac,1836,1835,Mikhail Lebedev,Ariccia near Rome,Post Renaissance Art,Realism,Europe,2.3,1.6,37.5,50.0,9.411764705882351,6.4430194784743575,https://uploads8.wikiart.org/images/mikhail-lebedev/ariccia-near-rome-1836.jpg,#1b1b1b,56693,#382c1c,27903.0,#55442a,12594.0,#d8d497,11730.0,#695425,11375.0
57727da7edc2cb3880e86aec,1837,1835,Mikhail Lebedev,In Giji Park,Post Renaissance Art,Realism,Europe,1.5,1.3,41.470588235294116,66.66666666666667,20.0,18.364435738677077,https://uploads3.wikiart.org/images/mikhail-lebedev/in-giji-park-1837.jpg,#45312a,37550,#8a521f,22844.0,#534129,18737.0,#655021,10729.0,#8c6309,9296.0
57727da7edc2cb3880e86a8c,1837,1835,Mikhail Lebedev,Albano. White Wall,Post Renaissance Art,Realism,Europe,1.9,1.4,72.12121212121212,41.422594142259406,46.862745098039206,27.365854636754907,https://uploads8.wikiart.org/images/mikhail-lebedev/albano-white-wall-1837.jpg,#9bbc49,44268,#65621d,34839.0,#6f903f,33196.0,#d1ec9d,27474.0,#222510,23504.0
57727da7edc2cb3880e86b1c,1833,1835,Mikhail Lebedev,Landscape,Post Renaissance Art,Realism,Europe,2.2,1.7,34.285714285714285,13.08411214953271,41.960784313725476,7.517978451685,https://uploads0.wikiart.org/images/mikhail-lebedev/landscape-1833.jpg,#aca47d,33936,#544838,32323.0,#e8f2da,23319.0,#8d8658,13436.0,#cacdb8,13298.0
57727da7edc2cb3880e86b4c,1836,1835,Mikhail Lebedev,"View of Albano, near Rome",Post Renaissance Art,Realism,Europe,1.91,1.273,61.81818181818181,45.205479452054796,28.627450980392155,19.509228585466925,https://uploads1.wikiart.org/images/mikhail-lebedev/view-of-albano-near-rome.jpg,#d8d8d8,22299,#afbacc,16057.0,#b9c350,10482.0,#201a0e,7309.0,#868745,7274.0
57727fa2edc2cb3880eea904,1942,1940,Jimmy Ernst,Aeroflower,Modern Art,Abstract Expressionism,Americas,0.27,-0.273,343.6363636363636,38.82352941176471,16.666666666666668,10.15246275541063,https://uploads6.wikiart.org/images/jimmy-ernst/aeroflower-1942.jpg,#222d2f,31996,#5c4d3a,29540.0,#806c47,20558.0,#454a44,6652.0,#374955,5808.0
57727fa3edc2cb3880eeab04,1956,1955,Jimmy Ernst,Stillness,Modern Art,Abstract Expressionism,Americas,0.1,-0.741,330.0000000000001,2.5,15.68627450980392,0.6,https://uploads5.wikiart.org/images/jimmy-ernst/stillness-1956.jpg,#2a2829,254093,#663f1e,5839.0,#876a3e,1755.0,#39291c,1408.0,#6b5339,539.0
57726e81edc2cb3880b74f34,1923,1925,Wassily Kandinsky,Black and Violet,Modern Art,Abstract Art,Europe,0.27,0.09099999999999996,27.407407407407412,39.90147783251231,39.80392156862745,22.080081521588635,https://uploads0.wikiart.org/images/wassily-kandinsky/black-and-violet-1923.jpg,#050304,25044,#a47525,24832.0,#97501a,19549.0,#6c3e1a,18684.0,#210b18,7446.0
57726e85edc2cb3880b75732,1923,1925,Wassily Kandinsky,On White II,Modern Art,Abstract Art,Europe,0.0,0.0,80.0,100.0,0.5882352941176471,0.8077747210701756,https://uploads4.wikiart.org/images/wassily-kandinsky/on-white-ii-1923.jpg,#dbd9b0,61398,#020200,11869.0,#252b0f,9445.0,#b2ba95,6992.0,#765a10,2632.0
57726e82edc2cb3880b750a4,1911,1910,Wassily Kandinsky,Composition IV,Modern Art,Abstract Art,Europe,0.9,0.9,56.00000000000002,54.87804878048782,67.84313725490196,26.161995336747538,https://uploads7.wikiart.org/images/wassily-kandinsky/composition-iv-1911.jpg,#dfca91,56945,#e7c466,24166.0,#dcceab,23810.0,#262c28,19315.0,#eea000,13711.0
57727eecedc2cb3880ec57ec,1913,1915,Wassily Kandinsky,Color Study: Squares with Concentric Circles,Modern Art,Abstract Art,Europe,0.36,0.09099999999999996,20.44692737430168,85.64593301435407,40.98039215686274,50.489206767387415,https://uploads3.wikiart.org/images/wassily-kandinsky/color-study-squares-with-concentric-circles-1913(1).jpg,#a20f07,50581,#daa700,20505.0,#2b262c,19935.0,#ebe3e0,16234.0,#642c51,14273.0
57726e82edc2cb3880b750e0,1913,1915,Wassily Kandinsky,Composition VI,Modern Art,Abstract Art,Europe,1.45,0.09099999999999996,0.7741935483870921,100.0,30.39215686274509,51.58887961566911,https://uploads7.wikiart.org/images/wassily-kandinsky/composition-vi-1913.jpg,#301913,39108,#433e38,31328.0,#c1ceb2,22832.0,#5a5b53,16938.0,#fbefdf,15220.0
57726e84edc2cb3880b755c0,1916,1915,Wassily Kandinsky,Moscow I,Modern Art,Expressionism,Europe,1.21,-0.14099999999999968,6.9999999999999964,51.72413793103448,54.50980392156863,37.61980861195335,https://uploads1.wikiart.org/images/wassily-kandinsky/moscow-i-1916.jpg,#010000,18356,#21201c,18195.0,#ffffff,15717.0,#3b3b3d,12582.0,#4d5369,9082.0
57726e82edc2cb3880b7511a,1939,1940,Wassily Kandinsky,Composition X,Modern Art,Abstract Art,Europe,0.8,0.6999999999999998,348.57142857142856,39.25233644859813,58.03921568627452,26.37953752437673,https://uploads6.wikiart.org/images/wassily-kandinsky/composition-x-1939.jpg,#130e0b,110859,#ffffff,24208.0,#743a26,22041.0,#3f2c25,13912.0,#c74b55,8520.0
57726e81edc2cb3880b74fcc,1903,1905,Wassily Kandinsky,Blue rider,Modern Art,Expressionism,Europe,1.0,1.3649999999999998,69.60000000000001,88.65248226950355,27.64705882352941,35.01785258978625,https://uploads3.wikiart.org/images/wassily-kandinsky/blue-rider-1903.jpg,#686f22,31910,#45342d,20672.0,#808a27,20445.0,#a2b037,11946.0,#688567,8748.0
57726e88edc2cb3880b75c2c,1925,1925,Wassily Kandinsky,Yellow-Red-Blue,Modern Art,Abstract Art,Europe,1.5,0.7000000000000001,26.557377049180328,83.56164383561645,14.313725490196074,16.68172652934941,https://uploads8.wikiart.org/images/wassily-kandinsky/yellow-red-blue-1925.jpg,#e6dc7b,12742,#cdcb92,9006.0,#a4c4d3,7800.0,#f6f8c9,7233.0,#eae541,6758.0
577280c2edc2cb3880f261a5,1923,1925,Janos Mattis-Teutsch,Composition,Modern Art,Abstract Art,Europe,0.54,0.07700000000000001,44.75675675675675,84.47488584474884,57.058823529411754,50.460008917954035,https://uploads3.wikiart.org/images/janos-mattis-teutsch/composition-1923-1(8).jpg,#2e3440,28851,#c8396f,25413.0,#214949,11024.0,#d97342,10077.0,#f1b312,9635.0
577280c1edc2cb3880f26075,1920,1920,Janos Mattis-Teutsch,Composition,Modern Art,Abstract Art,Europe,1.24,0.588,350.4201680672269,50.21097046413502,46.470588235294116,37.71090691033563,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920(2).jpg,#d0c6bc,21178,#d2aa2e,20700.0,#a0a680,20621.0,#c66d71,14965.0,#cf9593,11466.0
577280c2edc2cb3880f26195,1922,1920,Janos Mattis-Teutsch,Composition,Modern Art,Abstract Art,Europe,0.1,0.0,343.81578947368416,70.37037037037038,42.352941176470594,46.793268746690465,https://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1922-2.jpg,#8078a9,97319,#4a2f4e,25843.0,#5c4283,24368.0,#665b93,22168.0,#7e4184,21064.0
596f9062edc2c953f4a9cdf5,1879,1880,Louise Abb&#233;ma,Portrait de Sarah Bernhardt,Modern Art,Impressionism,Europe,1.2,0.7000000000000001,37.24137931034483,16.959064327485375,33.529411764705884,7.784118447197473,https://uploads1.wikiart.org/00141/images/louise-abbema/cae-19-abbema118i.jpg,#cfc4a4,73686,#aea383,30615.0,#8c7d5e,14975.0,#5a4e34,13830.0,#3d311b,4687.0
596f8625edc2c953f4242a62,1877,1875,Louise Abb&#233;ma,Lunch in the Greenhouse,Modern Art,Impressionism,Europe,1.55,1.8190000000000004,249.23076923076923,31.707317073170728,8.03921568627451,3.6496575181789312,https://uploads0.wikiart.org/00141/images/louise-abbema/display-image-17.jpg,#110c13,175299,#262626,35383.0,#393a2c,22547.0,#30121c,17890.0,#dbdae0,17105.0
596fac6bedc2c953f44566db,1879,1880,Louise Abb&#233;ma,Portrait de Mlle Samary,Modern Art,Impressionism,Europe,2.0,1.8000000000000005,48.000000000000064,2.512562814070357,60.98039215686275,1.382931668593933,https://uploads0.wikiart.org/00141/images/louise-abbema/cae-19-abbema009.jpg,#040205,74792,#63574b,14930.0,#9e9986,9789.0,#232122,7111.0,#4d3b37,2726.0
596f8aabedc2c953f45ffae3,1872,1870,Louise Abb&#233;ma,A Game of Croquet,Modern Art,Impressionism,Europe,1.7,1.9,232.94117647058826,8.05687203791469,58.62745098039216,4.8373546489791295,https://uploads6.wikiart.org/00141/images/louise-abbema/louise-abb-ma-a-game-of-croquet.jpg,#9c9092,118376,#b17805,31282.0,#c9953f,21008.0,#030200,14892.0,#a4967c,11552.0
57726fa8edc2cb3880bb334d,1918,1920,Fernand Leger,Propellers 2nd state,Modern Art,Cubism,Europe,-0.2,0.4,145.9090909090909,37.93103448275862,22.745098039215694,13.230646242719967,https://uploads0.wikiart.org/images/fernand-leger/propellers-2nd-state-1918.jpg,#eeede8,138693,#0f140d,117770.0,#cccec1,74539.0,#232d24,41380.0,#eac213,36076.0
57726fb1edc2cb3880bb430d,1921,1920,Fernand Leger,Three Women,Modern Art,Cubism,Europe,1.4,1.3,116.66666666666669,15.517241379310342,22.745098039215694,5.842302628245134,https://uploads0.wikiart.org/images/fernand-leger/three-women-1921.jpg,#d6d4bf,72567,#0f0f07,46568.0,#2b2519,26419.0,#dbbc6c,22234.0,#e9deb0,20340.0
57726fb2edc2cb3880bb444d,1921,1920,Fernand Leger,Woman with a Cat,Modern Art,Cubism,Europe,1.0,0.728,214.73684210526318,42.22222222222223,8.823529411764705,5.1,https://uploads5.wikiart.org/images/fernand-leger/woman-with-a-cat-1921.jpg,#e3e8e2,55615,#00020b,24205.0,#142434,11790.0,#c7c7bb,10633.0,#92918d,10410.0
57726fabedc2cb3880bb395d,1919,1920,Fernand Leger,The Сity,Modern Art,Cubism,Europe,0.27,0.18199999999999994,71.70731707317074,34.45378151260503,23.33333333333333,11.356495938448619,https://uploads6.wikiart.org/images/fernand-leger/the-city-1919.jpg,#ede8d2,34153,#280a14,19746.0,#604440,15180.0,#be3f30,11313.0,#c596a0,9165.0
57726fb2edc2cb3880bb445d,1923,1925,Fernand Leger,Woman with a Book,Modern Art,Cubism,Europe,1.3,0.7999999999999999,15.189873417721524,64.75409836065575,47.843137254901954,46.208765402248076,https://uploads6.wikiart.org/images/fernand-leger/woman-with-a-book-1923.jpg,#e0b582,64407,#c71700,63064.0,#2b1508,25126.0,#170f0d,19273.0,#442511,18492.0
57727637edc2cb3880d0b6b2,1906,1905,Robert Delaunay,Man with a Tulip (also known as Portrait of Jean Metzinger),Modern Art,Post-Impressionism,Europe,1.82,0.637,176.25,9.876543209876546,68.23529411764707,5.239274758971894,https://uploads7.wikiart.org/images/robert-delaunay/man-with-a-tulip-also-known-as-portrait-of-jean-metzinger.jpg,#233694,18063,#19236b,7637.0,#edede5,6746.0,#141939,6323.0,#4d8e8a,5654.0
577286fcedc2cb3880060597,1948,1950,Roger Raveel,Zulma,Modern Art,Pop Art,Europe,-0.2,-0.09999999999999998,15.19999999999999,65.78947368421052,55.29411764705882,43.86570414344218,https://uploads2.wikiart.org/images/roger-raveel/zulma-1948.jpg,#eef3f9,40257,#020200,31335.0,#083713,10447.0,#d6bd1a,4351.0,#980e0c,3972.0
577286f0edc2cb388005a031,1953,1955,Roger Raveel,Man with wire,Modern Art,Pop Art,Europe,0.7,1.1,128.75,98.63013698630138,28.627450980392155,45.82935740330645,https://uploads1.wikiart.org/images/roger-raveel/man-with-wire-1953.jpg,#069a1e,32696,#bfc1b4,16221.0,#095de1,11890.0,#dfbe01,8917.0,#dae5eb,7742.0
577286f1edc2cb388005a0b1,1952,1950,Roger Raveel,Yellow man with Trolley,Modern Art,Pop Art,Europe,0.63,0.6729999999999999,47.72093023255814,100.0,42.15686274509804,59.38560431619771,https://uploads2.wikiart.org/images/roger-raveel/yellow-man-with-trolley-1952.jpg,#d6e5e0,51451,#efd921,18516.0,#d6ab00,15830.0,#000200,11680.0,#96d1e1,7780.0
577286efedc2cb3880059e3d,1973,1975,Dieter Asmus,Madchen am Meer,Modern Art,Pop Art,Europe,0.7,0.8999999999999999,20.7920792079208,44.104803493449786,44.90196078431373,28.428858577157122,https://uploads7.wikiart.org/images/dieter-asmus/madchen-am-meer.jpg,#0163ae,82836,#eeeae9,12953.0,#e28e5f,7901.0,#844e34,4211.0,#1f1714,3190.0
577286f0edc2cb3880059ecd,1971,1970,Dieter Asmus,Zebra II,Modern Art,Pop Art,Europe,0.3,-0.30000000000000004,225.47945205479454,88.66396761133602,48.43137254901961,59.898852242760036,https://uploads5.wikiart.org/images/dieter-asmus/zebra-ii-1971.jpg,#0d42e8,136540,#dd5046,12703.0,#fcfefd,7476.0,#d18247,5550.0,#7f262c,4644.0
577286efedc2cb3880059e9d,1972,1970,Dieter Asmus,Taucherin (auf Steinen),Modern Art,Pop Art,Europe,1.0,0.4999999999999999,22.857142857142854,53.84615384615386,7.647058823529411,5.842302628245134,https://uploads0.wikiart.org/images/dieter-asmus/taucherin-auf-steinen-1972.jpg,#1367ca,36529,#e6f5ee,9969.0,#22548f,9612.0,#5189b8,6584.0,#162745,4302.0
57727d58edc2cb3880e74c56,1757,1755,Antoine Pesne,Frederick II of Prussia,Post Renaissance Art,Rococo,Europe,1.5,1.1,219.52941176470586,70.24793388429754,23.72549019607843,22.869466543844,https://uploads3.wikiart.org/images/antoine-pesne/frederick-ii-of-prussia-1757.jpg,#38363b,49790,#081424,42686.0,#69767c,21952.0,#52505b,17878.0,#8f9799,16860.0
57727d59edc2cb3880e74dc6,1744,1745,Antoine Pesne,"Luise Ulrike of Prussia, Queen of Sweden",Post Renaissance Art,Rococo,Europe,1.82,1.0910000000000002,22.97872340425531,24.10256410256411,61.764705882352935,13.06723000486331,https://uploads5.wikiart.org/images/antoine-pesne/luise-ulrike-of-prussia-queen-of-sweden.jpg,#241a1b,216958,#6d5042,128879.0,#46332f,109410.0,#916b58,44900.0,#a0857a,20025.0
57727d59edc2cb3880e74de6,1750,1750,Antoine Pesne,Marianne Cochois,Post Renaissance Art,Rococo,Europe,2.3,2.1,15.0,31.25,12.549019607843134,5.857687256929991,https://uploads0.wikiart.org/images/antoine-pesne/marianne-cochois.jpg,#040000,45685,#25160f,39297.0,#412116,21843.0,#5d463e,20511.0,#948c97,17912.0
57727d59edc2cb3880e74da6,1746,1745,Antoine Pesne,Johanna Holstein Gottorp,Post Renaissance Art,Rococo,Europe,1.43,1.0099999999999998,48.75,42.105263157894726,14.901960784313724,8.884255736976508,https://uploads8.wikiart.org/images/antoine-pesne/johanna-holstein-gottorp.jpg,#19140e,128397,#5e1d0b,22409.0,#3e1a0c,22325.0,#87230b,15502.0,#4c3315,12131.0
57727d58edc2cb3880e74c86,1736,1735,Antoine Pesne,Frederick the Great,Post Renaissance Art,Rococo,Europe,1.82,1.273,352.156862745098,62.96296296296296,47.647058823529406,48.92966891365607,https://uploads8.wikiart.org/images/antoine-pesne/frederick-the-great-1736.jpg,#5b7864,68291,#71705c,45192.0,#5c364b,44152.0,#59494a,21002.0,#b09f83,19472.0
577285f7edc2cb388002d388,1957,1955,Gandy Brodie,Snowy Day and Willow,Modern Art,Abstract Expressionism,Americas,-0.3,-0.5999999999999999,235.2,12.437810945273625,60.58823529411765,7.224956747275377,https://uploads8.wikiart.org/images/gandy-brodie/snowy-day-and-willow-1957.jpg,#5b5e6f,36650,#7a7d8e,36632.0,#9eb0c6,23929.0,#6482a4,6025.0,#4e444d,2588.0
57cd005cedc2c99704d737cb,1818,1820,Caspar David Friedrich,Chalk Cliffs on R&#252;gen,Post Renaissance Art,Romanticism,Europe,1.62,1.077,60.0,4.3478260869565215,63.92156862745098,2.4,https://uploads1.wikiart.org/images/caspar-david-friedrich/chalk-cliffs-on-r-gen-1818.jpg,#d6c1be,180466,#9d9ca1,137205.0,#fcfcfc,129223.0,#000000,116294.0,#212121,115033.0
57727d70edc2cb3880e7c4a3,1818,1820,Caspar David Friedrich,The wanderer above the sea of fog,Post Renaissance Art,Romanticism,Europe,1.9,0.7,189.23076923076923,13.978494623655912,18.23529411764705,3.994058086708304,https://uploads8.wikiart.org/images/caspar-david-friedrich/the-wanderer-above-the-sea-of-fog.jpg,#d7dff2,492976,#0f0f11,269639.0,#b8beca,153413.0,#8898a8,89944.0,#23282e,39668.0
5772800cedc2cb3880eff09f,1822,1820,Caspar David Friedrich,The Tree of Crows,Post Renaissance Art,Romanticism,Europe,1.36,-0.09100000000000008,50.19607843137257,100.0,70.0,42.81206021671931,https://uploads7.wikiart.org/images/caspar-david-friedrich/not-detected-7.jpg,#fadb9b,24994,#503114,19954.0,#685125,15945.0,#e7c7a1,12801.0,#dfcfc0,12157.0
57727d80edc2cb3880e7dac6,1810,1810,Caspar David Friedrich,Landscape with rainbow,Post Renaissance Art,Romanticism,Europe,2.1,1.7,62.40000000000001,32.46753246753245,69.80392156862743,14.712239802287073,https://uploads6.wikiart.org/images/caspar-david-friedrich/landscape-with-rainbow.jpg,#cccb93,331336,#2e3114,161295.0,#a9ac7d,71972.0,#667034,65719.0,#4b4922,20668.0
594cd0feedc2c97b8c101210,1745,1745,David Morier,"Major General the Honourable Sir Charles Howard, CB, Colonel of the Regiment",Post Renaissance Art,Rococo,Europe,1.1,0.2,42.077922077922075,61.59999999999999,75.49019607843138,20.82624546095623,https://uploads7.wikiart.org/00137/images/david-morier/major-general-the-honourable-sir-charles-howard-cb-colonel-of-the-regiment-1745.jpg,#7a9fa8,59513,#655728,23603.0,#1e1b22,16854.0,#b6b9ae,11644.0,#707654,9992.0
594cd0feedc2c97b8c101208,1750,1750,David Morier,"William Augustus, Duke of Cumberland",Post Renaissance Art,Rococo,Europe,0.64,0.727,330.0,3.571428571428571,10.980392156862745,0.6,https://uploads4.wikiart.org/00137/images/david-morier/william-augustus-duke-of-cumberland-1750.jpg,#241d17,48851,#666469,26933.0,#442c20,10894.0,#4d6c89,9266.0,#61574b,5979.0
590a5e2cedc2c95b34ded0df,1751,1750,David Morier,"William Kerr, 4th Marquess of Lothian on a Charger",Post Renaissance Art,Rococo,Europe,1.0,0.8000000000000002,15.555555555555573,14.594594594594591,63.725490196078425,7.8746428490440135,https://uploads2.wikiart.org/00130/images/david-morier/william-kerr-4th-marquess-of-lothian-on-a-charger-by-david-morier.jpg,#473833,106609,#5b626a,98299.0,#806753,97201.0,#171314,79844.0,#4e3517,48359.0
